date,temp,humidity,precip,windspeed,district,year,datetimeEpoch
6/11/2020,26.1,86.3,14.695,55.4,Galle,2020,
6/12/2020,27.3,82.4,0.999,42.5,Galle,2020,
6/13/2020,28.1,81.8,9.003,29.5,Galle,2020,
6/14/2020,28.7,81.6,3.297,33.5,Galle,2020,
6/15/2020,27.9,83.4,0.105,38.7,Galle,2020,
6/16/2020,27.5,85.5,5.411,37.1,Galle,2020,
6/17/2020,27.3,83.1,0.599,55.4,Galle,2020,
6/18/2020,27.4,83,1.904,33.8,Galle,2020,
6/19/2020,28.6,78.3,3.497,28.4,Galle,2020,
6/20/2020,27.9,84.6,2.73,31,Galle,2020,
6/21/2020,27.6,80.1,0.409,59.4,Galle,2020,
6/22/2020,27.9,80.2,2.5,28.1,Galle,2020,
6/23/2020,27.6,83.5,1.801,33.5,Galle,2020,
6/24/2020,27.4,84.1,0.004,40.7,Galle,2020,
6/25/2020,26.9,83,39.045,37.1,Galle,2020,
6/26/2020,27.2,82,1.424,27.4,Galle,2020,
6/27/2020,27.4,82.9,2.998,29.5,Galle,2020,
6/28/2020,27,84.9,8.103,27.7,Galle,2020,
6/29/2020,27.8,86.6,10.2,24.1,Galle,2020,
6/30/2020,27.8,83,0.407,25.9,Galle,2020,
7/1/2020,27.9,83.5,1.005,20.9,Galle,2020,
7/2/2020,27.3,83.6,11.614,38.9,Galle,2020,
7/3/2020,27.9,81.9,4.5,35.3,Galle,2020,
7/4/2020,28.5,79.7,5.895,29.5,Galle,2020,
7/5/2020,27.6,82,8.994,40.7,Galle,2020,
7/6/2020,27.8,81.4,4.902,31.7,Galle,2020,
7/7/2020,28,82.4,0.277,25.9,Galle,2020,
7/8/2020,27.6,83.4,0.037,37.1,Galle,2020,
7/9/2020,28.2,81.1,0.999,46.4,Galle,2020,
7/10/2020,27.6,84.5,2.706,44.6,Galle,2020,
7/11/2020,27.3,83,2.017,25.9,Galle,2020,
7/12/2020,28.2,80.3,1.9,29.5,Galle,2020,
7/13/2020,28.4,81.8,1.9,74.2,Galle,2020,
7/14/2020,27.6,83.5,14.888,31.7,Galle,2020,
7/15/2020,26.4,83.6,12.618,38.8,Galle,2020,
7/16/2020,28,81.2,1,24.8,Galle,2020,
7/17/2020,27.9,83.7,0.021,27.7,Galle,2020,
7/18/2020,27.2,83.6,0.002,24.1,Galle,2020,
7/19/2020,25.8,84.7,179.353,31.7,Galle,2020,
7/20/2020,26.9,84.5,2.7,37.1,Galle,2020,
7/21/2020,27.7,85.7,2.003,29.5,Galle,2020,
7/22/2020,27,87.4,20.487,33.5,Galle,2020,
7/23/2020,27.2,83.8,19.983,33.5,Galle,2020,
7/24/2020,26.8,85.4,4.005,29.5,Galle,2020,
7/25/2020,27.5,84,2.101,31.7,Galle,2020,
7/26/2020,27.8,84.9,0,25.9,Galle,2020,
7/27/2020,27.6,85.6,3.303,31.7,Galle,2020,
7/28/2020,28,83.4,7.209,46.4,Galle,2020,
7/29/2020,27.3,84.9,2.102,27.7,Galle,2020,
7/30/2020,27.7,87.9,1.102,27.7,Galle,2020,
7/31/2020,27,86.8,5.001,25.2,Galle,2020,
8/1/2020,26.9,86.4,20.327,37.1,Galle,2020,
8/2/2020,26.7,85.9,10.997,42.5,Galle,2020,
8/3/2020,27.9,86.4,20.887,55.4,Galle,2020,
8/4/2020,27.3,87.2,10.394,37.1,Galle,2020,
8/5/2020,27.1,90.5,32.412,55.4,Galle,2020,
8/6/2020,27.4,84.8,3.103,37.1,Galle,2020,
8/7/2020,27.6,85.8,0.4,55.4,Galle,2020,
8/8/2020,26.8,84.1,4.039,32.4,Galle,2020,
8/9/2020,27.6,85.4,1.503,46.4,Galle,2020,
8/10/2020,26.8,88.6,38.977,37.1,Galle,2020,
8/11/2020,27.4,86.7,0.3,37.1,Galle,2020,
8/12/2020,27.2,86.8,0.6,33.5,Galle,2020,
8/13/2020,27.3,85.1,0.3,29.5,Galle,2020,
8/14/2020,27.5,83.6,0.9,27.7,Galle,2020,
8/15/2020,27.7,84.7,0,17.6,Galle,2020,
8/16/2020,27.6,82.8,0.2,64.8,Galle,2020,
8/17/2020,27.7,82.8,0.9,57.6,Galle,2020,
8/18/2020,28.1,80.5,0.8,29.4,Galle,2020,
8/19/2020,28.4,78.7,0.9,40.7,Galle,2020,
8/20/2020,27.6,79.5,0.1,37.1,Galle,2020,
8/21/2020,28.2,81.7,0.9,25.1,Galle,2020,
8/22/2020,28.8,83.9,0.9,27.7,Galle,2020,
8/23/2020,28.3,80.9,0.7,33.5,Galle,2020,
8/24/2020,28.6,82.9,0.4,22.3,Galle,2020,
8/25/2020,28.5,83.8,0.004,22.3,Galle,2020,
8/26/2020,28.2,81,1.1,20.5,Galle,2020,
8/27/2020,29,79.8,6.993,27.7,Galle,2020,
8/28/2020,28.3,81.2,2.1,37.1,Galle,2020,
8/29/2020,28.3,84.6,2.2,23.4,Galle,2020,
8/30/2020,27.7,86.4,8.395,57.6,Galle,2020,
8/31/2020,27,85.2,62.967,46.4,Galle,2020,
9/1/2020,26.8,88.8,113.241,24.8,Galle,2020,
9/2/2020,27.3,83,16.99,22.7,Galle,2020,
9/3/2020,27,84.7,9.99,19.1,Galle,2020,
9/4/2020,25.6,85.9,15.3,64.8,Galle,2020,
9/5/2020,25.9,87.8,25.861,64.8,Galle,2020,
9/6/2020,27,82,2.198,51.8,Galle,2020,
9/7/2020,27.7,84.7,1.006,37.1,Galle,2020,
9/8/2020,26.2,87.3,27.986,37.1,Galle,2020,
9/9/2020,26.6,86.8,9.718,25.6,Galle,2020,
9/10/2020,28.1,89.1,1.305,23.8,Galle,2020,
9/11/2020,27.4,90.5,4.021,22.7,Galle,2020,
9/12/2020,26.7,89.5,38.973,26.3,Galle,2020,
9/13/2020,27.6,88.1,0.613,40.7,Galle,2020,
9/14/2020,27.5,88.3,0.703,24.5,Galle,2020,
9/15/2020,28.3,87.7,1.007,31.7,Galle,2020,
9/16/2020,27.7,88.2,1.218,24.1,Galle,2020,
9/17/2020,27.3,88.9,7.167,33.5,Galle,2020,
9/18/2020,27.6,85.5,1.216,34.2,Galle,2020,
9/19/2020,27,87.5,13.705,55.4,Galle,2020,
9/20/2020,26.3,82.6,5.231,51.8,Galle,2020,
9/21/2020,24.8,83.6,29.489,64.8,Galle,2020,
9/22/2020,25.1,84.6,1.005,59.4,Galle,2020,
9/23/2020,25.5,84.5,2.508,74.2,Galle,2020,
9/24/2020,24.1,82.3,8.202,46.4,Galle,2020,
9/25/2020,26,82,0.204,18.4,Galle,2020,
9/26/2020,25.9,83.2,0.5,46.4,Galle,2020,
9/27/2020,25.7,83.9,3.607,55.4,Galle,2020,
9/28/2020,23.4,85.4,23.511,37.1,Galle,2020,
9/29/2020,25.2,85.5,13.001,27.7,Galle,2020,
9/30/2020,26.7,79.3,0.202,27.7,Galle,2020,
10/1/2020,27.6,78,0.005,25.6,Galle,2020,
10/2/2020,27.8,78,0.006,33.4,Galle,2020,
10/3/2020,27.5,83.5,2.899,29.5,Galle,2020,
10/4/2020,27.7,79.5,0.1,55.4,Galle,2020,
10/5/2020,27.6,82.2,0.1,64.8,Galle,2020,
10/6/2020,27.6,81.7,0.9,51.8,Galle,2020,
10/7/2020,27.4,81.9,0.4,63,Galle,2020,
10/8/2020,27,85.7,13.004,55.4,Galle,2020,
10/9/2020,27.2,85.8,17.995,27,Galle,2020,
10/10/2020,26.4,89.3,19.22,31.3,Galle,2020,
10/11/2020,26.6,87.4,6.105,33.5,Galle,2020,
10/12/2020,26.9,88.2,25.086,46.4,Galle,2020,
10/13/2020,27.1,87.4,16.828,40.7,Galle,2020,
10/14/2020,27.1,89,29.085,40.7,Galle,2020,
10/15/2020,27.2,88.5,19.591,50,Galle,2020,
10/16/2020,27.4,82.2,0,37.1,Galle,2020,
10/17/2020,27.9,80.4,0,37.1,Galle,2020,
10/18/2020,27.6,83,1,38.9,Galle,2020,
10/19/2020,27.5,83.4,0.8,48.5,Galle,2020,
10/20/2020,27,88.7,0.002,22,Galle,2020,
10/21/2020,26.9,87.6,10.005,35.3,Galle,2020,
10/22/2020,27,85.6,4.995,24.1,Galle,2020,
10/23/2020,27.3,83.2,4.595,21.6,Galle,2020,
10/24/2020,27.6,84.3,0.5,37.1,Galle,2020,
10/25/2020,27.7,83.6,0.3,27.7,Galle,2020,
10/26/2020,27.8,79.8,1.1,46.4,Galle,2020,
10/27/2020,28.2,80.2,0.1,29.5,Galle,2020,
10/28/2020,27.8,81.8,0.2,33.5,Galle,2020,
10/29/2020,27.5,83.7,0.007,21.2,Galle,2020,
10/30/2020,27.7,79.5,0.6,29.8,Galle,2020,
10/31/2020,27.5,79.4,2.2,31.7,Galle,2020,
11/1/2020,27.2,76.4,0.3,31.7,Galle,2020,
11/2/2020,26.8,76.7,13.015,42.5,Galle,2020,
11/3/2020,27.1,80.9,2.102,46.4,Galle,2020,
11/4/2020,26,83.5,26.075,59.4,Galle,2020,
11/5/2020,26.1,82.3,12.488,44.6,Galle,2020,
11/6/2020,25.5,79.6,5.996,64.8,Galle,2020,
11/7/2020,25.8,82.4,61.676,64.8,Galle,2020,
11/8/2020,24.3,77.3,3.497,27.7,Galle,2020,
11/9/2020,26.6,83.2,0.146,19.9,Galle,2020,
11/10/2020,25.7,80.7,0.006,37.1,Galle,2020,
11/11/2020,26.7,82.1,0.022,37.1,Galle,2020,
11/12/2020,27.3,85.5,10.743,10.8,Galle,2020,
11/13/2020,25.2,84.8,40.964,38.9,Galle,2020,
11/14/2020,26.8,86.4,0.002,42.5,Galle,2020,
11/15/2020,25.8,87.2,37.975,55.4,Galle,2020,
11/16/2020,27,83.3,3.107,27.7,Galle,2020,
11/17/2020,25.8,82.2,3.011,51.8,Galle,2020,
11/18/2020,25.3,78.6,9.391,37.1,Galle,2020,
11/19/2020,26.5,82.9,10.033,46.4,Galle,2020,
11/20/2020,26.8,82.3,0.028,27.7,Galle,2020,
11/21/2020,27.1,78.6,0.3,27.7,Galle,2020,
11/22/2020,27.2,78.9,0.002,23,Galle,2020,
11/23/2020,27.4,81.1,0.019,31.3,Galle,2020,
11/24/2020,26.4,81,0.007,37.1,Galle,2020,
11/25/2020,27.3,82.2,1.399,20.2,Galle,2020,
11/26/2020,26.7,83.2,2.3,27.7,Galle,2020,
11/27/2020,26.1,80.9,5.095,46.4,Galle,2020,
11/28/2020,26.5,78,0.001,74.2,Galle,2020,
11/29/2020,26.2,83.5,0.9,55.4,Galle,2020,
11/30/2020,26,79.6,1.4,74.2,Galle,2020,
12/1/2020,25.1,84.2,40.068,37.1,Galle,2020,
12/2/2020,27,79.6,8.001,51.8,Galle,2020,
12/3/2020,26.7,83.3,0.309,37.1,Galle,2020,
12/4/2020,26.4,81.3,4.012,55.4,Galle,2020,
12/5/2020,26.6,80.9,0,46.4,Galle,2020,
12/6/2020,26.3,79.3,0,46.4,Galle,2020,
12/7/2020,25.9,79.6,2.101,46.4,Galle,2020,
12/8/2020,26.6,78.3,0.8,55.4,Galle,2020,
12/9/2020,25.6,80.7,26.019,40.7,Galle,2020,
12/10/2020,26.6,83.6,1.5,10.1,Galle,2020,
12/11/2020,27,78.8,0.3,13,Galle,2020,
12/12/2020,27,79.1,0.7,29.5,Galle,2020,
12/13/2020,26.8,79.7,0.4,64.8,Galle,2020,
12/14/2020,26.9,73.7,0.001,27.7,Galle,2020,
12/15/2020,26.7,80.5,0.001,55.4,Galle,2020,
12/16/2020,26.9,80.2,0.004,48.2,Galle,2020,
12/17/2020,26.6,79.8,34.968,22.3,Galle,2020,
12/18/2020,26.3,85.9,22.886,64.8,Galle,2020,
12/19/2020,26.2,86.5,2.009,41.2,Galle,2020,
12/20/2020,26.3,85.7,7.5,40,Galle,2020,
12/21/2020,26.4,86.9,0.006,22.3,Galle,2020,
12/22/2020,26.6,84.2,0.039,10.8,Galle,2020,
12/23/2020,26.5,84.9,0.026,22.3,Galle,2020,
12/24/2020,26.9,83.9,1.1,12.9,Galle,2020,
12/25/2020,26.6,82.4,0.2,10.4,Galle,2020,
12/26/2020,26.3,84.2,5.407,16.9,Galle,2020,
12/27/2020,25.9,83.8,3.497,48.2,Galle,2020,
12/28/2020,26.6,84.7,4.2,14,Galle,2020,
12/29/2020,26.9,81.9,0.007,18.4,Galle,2020,
12/30/2020,26.3,84.4,6.796,20.5,Galle,2020,
12/31/2020,25.4,82,15.39,14.7,Galle,2020,
1/1/2021,25.7,84.5,2.999,20.5,Galle,2021,
1/2/2021,26.5,82.4,0.001,31.7,Galle,2021,
1/3/2021,25.6,88,17.015,22.3,Galle,2021,
1/4/2021,26.2,86.5,1.4,29.5,Galle,2021,
1/5/2021,25.6,87.3,5.8,29.5,Galle,2021,
1/6/2021,26,84.1,2.3,25.9,Galle,2021,
1/7/2021,26.7,82.7,0.999,29.5,Galle,2021,
1/8/2021,25.3,87.4,45.954,18.4,Galle,2021,
1/9/2021,25.7,86.5,1.299,22.3,Galle,2021,
1/10/2021,25.7,87,2.003,33.5,Galle,2021,
1/11/2021,26.3,86.8,0.4,38.9,Galle,2021,
1/12/2021,26,87.5,32.97,24.1,Galle,2021,
1/13/2021,26.7,84.1,0.819,16.6,Galle,2021,
1/14/2021,25.6,87.9,10.29,24.1,Galle,2021,
1/15/2021,25.6,87.4,67.217,31.7,Galle,2021,
1/16/2021,26.2,83.3,0.2,27.7,Galle,2021,
1/17/2021,26.3,85.1,31.084,11.1,Galle,2021,
1/18/2021,26.4,82.7,0.3,14,Galle,2021,
1/19/2021,27.1,83.1,0.2,11.2,Galle,2021,
1/20/2021,26.8,85.3,5.009,18.3,Galle,2021,
1/21/2021,26.8,84.5,0.002,33.5,Galle,2021,
1/22/2021,26.6,80.4,2,9,Galle,2021,
1/23/2021,26.3,82.7,0.7,22.3,Galle,2021,
1/24/2021,26.7,78.7,0.5,11.9,Galle,2021,
1/25/2021,26.4,77,0.2,14,Galle,2021,
1/26/2021,26.5,75.2,0.1,10.1,Galle,2021,
1/27/2021,26.6,77.9,0.3,27.7,Galle,2021,
1/28/2021,27.2,79.6,0.202,22.3,Galle,2021,
1/29/2021,26.6,82.3,1.001,12.2,Galle,2021,
1/30/2021,26.4,84.4,19.002,12.9,Galle,2021,
1/31/2021,26.7,83.1,5.711,31.7,Galle,2021,
2/1/2021,27.2,83.2,0.2,42.5,Galle,2021,
2/2/2021,26.8,84,10.5,38.9,Galle,2021,
2/3/2021,26.7,82.7,0.4,46.4,Galle,2021,
2/4/2021,26.8,81.6,7.992,18.4,Galle,2021,
2/5/2021,26.4,84.6,1.409,11.5,Galle,2021,
2/6/2021,26.6,83.6,0.209,14.7,Galle,2021,
2/7/2021,26.4,84.4,1.004,20.5,Galle,2021,
2/8/2021,26.8,80.7,0.1,15.8,Galle,2021,
2/9/2021,26.6,77.4,0,13,Galle,2021,
2/10/2021,25.9,76.2,0,37.1,Galle,2021,
2/11/2021,26.6,73.8,0,44.6,Galle,2021,
2/12/2021,27.3,78.4,0,16.6,Galle,2021,
2/13/2021,27.2,83.3,0,24.1,Galle,2021,
2/14/2021,26.6,83.4,0.1,14.8,Galle,2021,
2/15/2021,26.9,81.9,0.1,24.1,Galle,2021,
2/16/2021,26.8,82.6,0.3,22.3,Galle,2021,
2/17/2021,27,79.1,0.4,9.7,Galle,2021,
2/18/2021,27,81.4,1.8,11.9,Galle,2021,
2/19/2021,26.8,81.5,0.8,29.5,Galle,2021,
2/20/2021,27.2,78.8,0.1,9,Galle,2021,
2/21/2021,27,81.5,2.609,11.9,Galle,2021,
2/22/2021,27.3,80.6,0.3,11.2,Galle,2021,
2/23/2021,27.4,81.7,0.7,10.4,Galle,2021,
2/24/2021,27.4,81.6,0.6,13.7,Galle,2021,
2/25/2021,27.2,81.7,1.4,14.8,Galle,2021,
2/26/2021,27.3,77.9,0.6,16.2,Galle,2021,
2/27/2021,27.6,77.7,0.5,14.4,Galle,2021,
2/28/2021,27,76.6,13.986,16.6,Galle,2021,
3/1/2021,27.4,72.6,0,13.7,Galle,2021,
3/2/2021,27.4,70.9,0.3,18,Galle,2021,
3/3/2021,27.6,70.6,0,25.9,Galle,2021,
3/4/2021,27.2,77.8,0,16.6,Galle,2021,
3/5/2021,27.1,79.1,1.26,14.8,Galle,2021,
3/6/2021,26.4,79,1.998,46.4,Galle,2021,
3/7/2021,26.7,83.7,0.402,22.3,Galle,2021,
3/8/2021,26.7,81.4,0.002,22.3,Galle,2021,
3/9/2021,27.3,82.2,0.32,37.1,Galle,2021,
3/10/2021,27,75.7,10.018,37.1,Galle,2021,
3/11/2021,27,77.8,0.1,44.6,Galle,2021,
3/12/2021,27.1,77.7,17.196,46.4,Galle,2021,
3/13/2021,26,80.1,2.003,46.4,Galle,2021,
3/14/2021,27.5,78.6,0.4,27.7,Galle,2021,
3/15/2021,27.7,78.9,0.003,13,Galle,2021,
3/16/2021,27.2,79.6,14.985,16.5,Galle,2021,
3/17/2021,26.8,84.2,2.719,25.9,Galle,2021,
3/18/2021,26.4,82.4,0,22.3,Galle,2021,
3/19/2021,27.1,79.6,0.001,11.2,Galle,2021,
3/20/2021,27.3,77.3,0.326,15.5,Galle,2021,
3/21/2021,27.3,79.8,28.977,14.8,Galle,2021,
3/22/2021,27.1,82.6,5.196,29.5,Galle,2021,
3/23/2021,26.8,85.2,17.2,13.3,Galle,2021,
3/24/2021,26.3,80.3,0.5,46.4,Galle,2021,
3/25/2021,27.2,79.4,15.991,27.7,Galle,2021,
3/26/2021,27.6,81.7,4.011,42.5,Galle,2021,
3/27/2021,26.7,84.5,0.072,14.7,Galle,2021,
3/28/2021,26.9,80.7,11.2,18,Galle,2021,
3/29/2021,27.8,80.5,0.02,16.2,Galle,2021,
3/30/2021,28.7,78.9,0.1,17.3,Galle,2021,
3/31/2021,28.4,80.1,1.7,50,Galle,2021,
4/1/2021,28.8,78.7,1.1,37.1,Galle,2021,
4/2/2021,27.5,78.9,0.899,55.4,Galle,2021,
4/3/2021,26.4,76.8,0,64.8,Galle,2021,
4/4/2021,28,77.1,0,38.9,Galle,2021,
4/5/2021,26.3,76.6,0.005,24.1,Galle,2021,
4/6/2021,27.4,84.1,0.323,14.8,Galle,2021,
4/7/2021,25.9,72.3,1,44.6,Galle,2021,
4/8/2021,27.7,80.6,0.4,13,Galle,2021,
4/9/2021,27.2,77.3,0.111,42.5,Galle,2021,
4/10/2021,27.8,78,1.01,31.7,Galle,2021,
4/11/2021,27.8,79.7,4.999,9.4,Galle,2021,
4/12/2021,27.7,78.2,0.001,11.2,Galle,2021,
4/13/2021,27.7,79,0.046,11.9,Galle,2021,
4/14/2021,27.7,80.9,0.013,25.9,Galle,2021,
4/15/2021,27.3,83.3,1.099,14,Galle,2021,
4/16/2021,28,77.1,17.985,24,Galle,2021,
4/17/2021,27.7,78.3,46.454,20.5,Galle,2021,
4/18/2021,27.8,80.6,4.499,22,Galle,2021,
4/19/2021,28.8,75.8,0.003,20.2,Galle,2021,
4/20/2021,27.7,80.8,80.928,33.5,Galle,2021,
4/21/2021,28.3,79.3,0.002,24.1,Galle,2021,
4/22/2021,27.4,83.8,94.756,29.5,Galle,2021,
4/23/2021,28.2,83.1,16.995,24.1,Galle,2021,
4/24/2021,28.1,83.1,21.978,22.3,Galle,2021,
4/25/2021,28.3,82.1,1.4,31.7,Galle,2021,
4/26/2021,28.6,81.2,11.689,22.3,Galle,2021,
4/27/2021,28.1,82.6,0.3,20.5,Galle,2021,
4/28/2021,28.6,82.7,2.013,22.3,Galle,2021,
4/29/2021,27.4,86.5,78.922,17.5,Galle,2021,
4/30/2021,27.7,84,19.831,25.9,Galle,2021,
5/1/2021,27.8,81.8,0.402,48.2,Galle,2021,
5/2/2021,27.4,85.3,27.759,12.2,Galle,2021,
5/3/2021,27.2,82.2,2.043,20.5,Galle,2021,
5/4/2021,28.1,80.1,7.314,18.4,Galle,2021,
5/5/2021,27.4,83.4,1.319,11.2,Galle,2021,
5/6/2021,27.6,83.2,6.997,9.7,Galle,2021,
5/7/2021,27.3,84.2,8.529,22.3,Galle,2021,
5/8/2021,27.7,81.8,0.024,37.1,Galle,2021,
5/9/2021,28.1,79.7,23.382,27.7,Galle,2021,
5/10/2021,28.2,79.5,0.001,31.7,Galle,2021,
5/11/2021,27,84.7,50.679,28.8,Galle,2021,
5/12/2021,27.1,84.8,82.952,79.6,Galle,2021,
5/13/2021,27.4,82.5,4.331,50,Galle,2021,
5/14/2021,28.4,80.4,5.196,37.1,Galle,2021,
5/15/2021,28.2,80.7,0.9,38.9,Galle,2021,
5/16/2021,27.9,82.3,0.4,37.1,Galle,2021,
5/17/2021,28.1,82.5,0.2,46.4,Galle,2021,
5/18/2021,28.9,81.1,0.999,24.1,Galle,2021,
5/19/2021,28.3,79.9,7.152,46.4,Galle,2021,
5/20/2021,27.5,83.2,13.208,37.1,Galle,2021,
5/21/2021,28.1,81.7,10.005,33.5,Galle,2021,
5/22/2021,27.7,83.2,1.837,51.8,Galle,2021,
5/23/2021,27.5,88.3,14.651,29.5,Galle,2021,
5/24/2021,26.9,81.1,8.146,42.5,Galle,2021,
5/25/2021,27.5,81.2,12.424,40.7,Galle,2021,
5/26/2021,27.5,83.1,2.615,40.7,Galle,2021,
5/27/2021,27.8,83.7,4.005,33.1,Galle,2021,
5/28/2021,28.2,84.1,0.509,33.4,Galle,2021,
5/29/2021,28.1,81.6,5.999,34.9,Galle,2021,
5/30/2021,28.1,84,0.808,35.3,Galle,2021,
5/31/2021,28.3,81,0.6,28.4,Galle,2021,
6/1/2021,27.1,87.3,6.6,24.8,Galle,2021,
6/2/2021,27.4,86.6,2.255,25.9,Galle,2021,
6/3/2021,26.6,89,36.21,35.3,Galle,2021,
6/4/2021,27.6,85.4,21.222,53.6,Galle,2021,
6/5/2021,28.4,81.4,3.999,33.5,Galle,2021,
6/6/2021,27.5,86.9,13.388,22.7,Galle,2021,
6/7/2021,26.8,85.8,66.178,31.7,Galle,2021,
6/8/2021,27.6,83.9,3.008,42.5,Galle,2021,
6/9/2021,28.2,81.8,5.995,26.6,Galle,2021,
6/10/2021,28.3,78.5,1.3,26.6,Galle,2021,
6/11/2021,27.9,82.1,0.009,29.2,Galle,2021,
6/12/2021,27,88.4,10.165,28.4,Galle,2021,
6/13/2021,27.5,83.6,9.003,31,Galle,2021,
6/14/2021,28.4,78.2,0.001,27.4,Galle,2021,
6/15/2021,28.3,79.9,1.2,31.3,Galle,2021,
6/16/2021,28.1,82.8,0.001,26.6,Galle,2021,
6/17/2021,28.2,81.8,0.6,27.7,Galle,2021,
6/18/2021,28,83.5,0.4,24.8,Galle,2021,
6/19/2021,28.2,81.2,0.3,29.9,Galle,2021,
6/20/2021,28.6,82,1.3,28.1,Galle,2021,
6/21/2021,27.7,84.8,3.497,27.7,Galle,2021,
6/22/2021,27.3,86.3,2.023,27.7,Galle,2021,
6/23/2021,27.4,83.9,0.251,24.5,Galle,2021,
6/24/2021,27.9,82.7,8.991,28.1,Galle,2021,
6/25/2021,27.1,86.7,4.4,46.4,Galle,2021,
6/26/2021,27.2,82.7,10.306,35.3,Galle,2021,
6/27/2021,27.4,84,3.221,37.1,Galle,2021,
6/28/2021,27.3,85.5,5.895,20.5,Galle,2021,
6/29/2021,27.6,85.6,0.206,29.5,Galle,2021,
6/30/2021,26.9,86.5,10.428,61.1,Galle,2021,
7/1/2021,27.3,84.4,9.397,37.7,Galle,2021,
7/2/2021,27.4,84.9,3.008,23.8,Galle,2021,
7/3/2021,26.9,86.4,5.996,55.3,Galle,2021,
7/4/2021,27.5,82.8,2.002,48.2,Galle,2021,
7/5/2021,27.3,85.9,18.085,23.4,Galle,2021,
7/6/2021,27.1,87.1,0.607,21.6,Galle,2021,
7/7/2021,27.2,85.8,0.225,33.4,Galle,2021,
7/8/2021,26.4,88.9,19.071,44.6,Galle,2021,
7/9/2021,26.3,83.3,4.541,64.8,Galle,2021,
7/10/2021,27,85.3,42.064,55.4,Galle,2021,
7/11/2021,26.7,87.7,12.092,32.8,Galle,2021,
7/12/2021,27.3,85.4,1.8,40.7,Galle,2021,
7/13/2021,27.7,83.2,1.1,29.2,Galle,2021,
7/14/2021,27.4,86.9,0.705,40.7,Galle,2021,
7/15/2021,28,84.9,0.003,31.7,Galle,2021,
7/16/2021,27.7,83.6,1.1,29.9,Galle,2021,
7/17/2021,27.7,82.9,1.201,37.4,Galle,2021,
7/18/2021,27.7,84.8,2.1,40.7,Galle,2021,
7/19/2021,28,82.2,1.3,40.7,Galle,2021,
7/20/2021,28.3,81.2,1.4,30.6,Galle,2021,
7/21/2021,27.5,85,3.911,64.8,Galle,2021,
7/22/2021,26.6,88.7,19.505,61.2,Galle,2021,
7/23/2021,26.3,88.6,4.107,74.2,Galle,2021,
7/24/2021,26.6,87,3.808,48.2,Galle,2021,
7/25/2021,26.8,85.1,12.128,46.4,Galle,2021,
7/26/2021,27.3,84,14.986,48.2,Galle,2021,
7/27/2021,27,85.9,11.001,27,Galle,2021,
7/28/2021,27.5,82.6,0.3,25.2,Galle,2021,
7/29/2021,27.7,83.9,0.599,26.3,Galle,2021,
7/30/2021,27.6,85.1,2.3,48.2,Galle,2021,
7/31/2021,27.1,87.5,3.397,46.4,Galle,2021,
8/1/2021,26.7,87.8,5.9,37.1,Galle,2021,
8/2/2021,27.2,84.7,0.1,33.5,Galle,2021,
8/3/2021,27.2,87.1,0,24.8,Galle,2021,
8/4/2021,27.1,88.3,0.207,25.9,Galle,2021,
8/5/2021,26.5,89,9.019,44.6,Galle,2021,
8/6/2021,26.6,87.5,3.515,46.4,Galle,2021,
8/7/2021,26.1,89.4,11.817,51.8,Galle,2021,
8/8/2021,26.7,87.2,1.323,24.5,Galle,2021,
8/9/2021,26.7,86.6,1.006,28.4,Galle,2021,
8/10/2021,26.8,87.4,0.001,24.1,Galle,2021,
8/11/2021,26.6,87,4.077,29.2,Galle,2021,
8/12/2021,27.1,86.1,0.009,28.8,Galle,2021,
8/13/2021,27,85.2,0.003,31,Galle,2021,
8/14/2021,26.9,86.2,0.8,28.1,Galle,2021,
8/15/2021,27,86.2,0.001,24.5,Galle,2021,
8/16/2021,26.7,88.8,0.006,25.6,Galle,2021,
8/17/2021,26.6,87.9,3.999,24.1,Galle,2021,
8/18/2021,27,83.7,0.101,25.9,Galle,2021,
8/19/2021,27.2,83.9,0.3,20.9,Galle,2021,
8/20/2021,26.7,85.8,12.917,18,Galle,2021,
8/21/2021,26.3,87.3,7.992,13.3,Galle,2021,
8/22/2021,26.3,85.7,1.2,14.4,Galle,2021,
8/23/2021,26.5,86.5,0.599,15.1,Galle,2021,
8/24/2021,26.3,86.2,10.101,20.2,Galle,2021,
8/25/2021,26.6,87.1,10.427,27.7,Galle,2021,
8/26/2021,26.7,85.3,24.402,29.5,Galle,2021,
8/27/2021,26.8,87,19.109,31.3,Galle,2021,
8/28/2021,25.9,89.6,16.495,33.4,Galle,2021,
8/29/2021,26.8,85.6,0.206,27,Galle,2021,
8/30/2021,27.4,84.3,1.7,22.3,Galle,2021,
8/31/2021,26.9,87.5,0.1,23.4,Galle,2021,
9/1/2021,26.4,89.8,2.913,23.8,Galle,2021,
9/2/2021,26.9,85.5,11.193,21.2,Galle,2021,
9/3/2021,26.3,89.2,6.538,21.2,Galle,2021,
9/4/2021,26.4,89.6,3.709,26.3,Galle,2021,
9/5/2021,27,86.4,1.437,27.7,Galle,2021,
9/6/2021,27.5,86.3,7.998,26.3,Galle,2021,
9/7/2021,27.1,85.8,0.624,23,Galle,2021,
9/8/2021,27.6,83.6,0.201,24.1,Galle,2021,
9/9/2021,27.5,85.9,1.998,22.7,Galle,2021,
9/10/2021,27.5,84.5,3.006,24.8,Galle,2021,
9/11/2021,27.7,80,8.991,25.9,Galle,2021,
9/12/2021,27.4,84.6,2.603,23.8,Galle,2021,
